0;0;0;4845;0;2295;-1
0;1785;0;4080;0;1785;-1
0;1785;0;4080;0;0;-1
0;0;0;2550;0;0;-1
0;0;0;4590;0;0;-1
0;0;0;4335;0;0;-1
0;0;0;4335;0;0;-1
0;0;0;4845;0;0;-1
0;0;0;2550;0;0;-1
0;4845;0;5355;0;2295;-1
0;0;0;2550;0;2040;-1
0;4590;0;6375;0;2040;-1
0;5610;0;5100;0;2295;-1
0;2805;0;4335;0;2040;-1
0;0;0;4335;0;2295;-1
0;0;0;4335;0;7905;-1
0;0;0;4335;0;7650;-1
0;0;0;4335;0;7905;-1
0;0;0;4335;0;10200;-1
0;0;0;6375;0;7905;-1
0;0;0;4080;0;7395;-1
0;4590;0;11475;0;6630;-1
0;4590;0;4335;0;7140;-1
0;3825;0;11475;0;7140;-1
0;0;0;4335;0;6630;-1
0;0;0;4335;0;0;-1
0;0;0;4845;0;0;-1
0;0;0;7650;0;8670;-1
0;0;0;4845;0;0;-1
0;0;0;4080;0;8160;-1
0;0;0;4845;0;6120;-1
0;1785;0;4080;0;5865;-1
0;1785;0;4335;0;0;-1
0;0;0;4335;0;6375;-1
0;0;0;4335;0;6885;-1
0;0;0;2295;0;2040;-1
0;0;0;2550;0;7650;-1
0;0;0;4335;0;0;-1
0;0;0;4335;0;0;-1
0;0;0;6120;0;0;-1
0;0;0;4845;0;0;-1
0;0;0;2805;0;0;-1
0;0;0;5100;0;2295;-1
0;0;0;2295;0;0;-1
0;0;4080;14025;0;8160;-1
0;0;0;4590;0;2295;-1
0;0;0;4590;0;5355;-1
0;0;0;4335;0;7650;-1
0;0;0;5100;0;6120;-1
0;0;0;13515;0;7905;-1
0;0;0;14025;0;5865;-1
0;1785;0;4335;0;0;-1
0;0;0;2295;0;0;-1
0;0;0;4845;0;0;-1
0;0;0;4335;0;2040;-1
0;0;0;4590;0;8415;-1
0;0;0;2295;0;0;-1
0;0;0;4845;0;1785;-1
0;0;0;5355;0;2295;-1
0;0;0;3060;0;0;-1
0;0;0;3060;0;0;-1
0;0;0;3570;0;2040;-1
0;0;0;4335;0;8415;-1
0;0;0;3315;0;0;-1
0;0;0;3060;0;0;-1
0;0;0;2040;0;0;-1
0;0;0;2040;0;0;-1
0;0;0;2295;0;0;-1
0;0;0;3060;0;1785;-1
0;0;0;3315;0;0;-1
0;0;0;2805;0;0;-1
0;0;0;2550;0;0;-1
0;0;0;2550;0;0;-1
0;0;0;2295;0;0;-1
0;0;0;2295;0;2295;-1
0;0;0;2295;0;2040;-1
0;0;0;2295;0;2295;-1
0;0;0;4080;0;2295;-1
0;0;0;2040;0;0;-1
0;0;0;2295;0;5610;-1
0;0;0;2295;0;0;-1
0;0;0;4335;0;2040;-1
0;0;0;2040;0;0;-1
0;0;0;4335;0;2295;-1
0;0;0;2550;0;0;-1
0;0;0;2550;0;0;-1
0;0;0;2550;0;0;-1
0;4845;0;5100;0;0;-1
0;0;0;2295;0;0;-1
0;0;0;5355;0;2550;-1
0;0;0;4080;0;0;-1
0;0;0;4080;0;7650;-1
0;0;0;4080;0;0;-1
0;0;0;4590;0;0;-1
2040;0;2040;2040;11220;13260;-1
0;0;0;4590;0;0;-1
2040;0;2040;2040;10710;13515;-1
0;1785;0;4590;0;0;-1
0;0;0;5610;0;2550;-1
0;0;0;4590;0;0;-1
