0;11985;19635;0;15045;7650;0;0;5610;0;0;2040;1
4080;13260;20910;0;15045;7140;0;0;6375;0;0;1530;1
0;12750;17595;0;14535;4080;0;0;0;0;0;0;1
4335;14535;20400;0;8415;9180;0;0;16065;0;0;9690;1
4080;13515;20400;0;14280;8415;0;0;9690;0;0;5100;1
4845;13515;20910;1785;11475;15555;0;0;19380;0;0;10200;1
10455;12240;22185;5610;6630;10200;0;0;42075;0;0;20400;1
8415;15555;21675;3570;6630;9435;0;0;33405;0;0;15045;1
5610;12750;21675;2550;11730;10965;0;0;17850;0;0;8415;1
5100;13260;21165;0;13515;10710;0;0;11220;0;0;3060;1
4080;13005;16065;0;15555;4080;0;0;0;0;0;0;1
4080;12495;19890;0;15045;4080;0;0;0;0;0;0;1
4845;14025;19635;7140;6120;10455;0;0;28815;0;0;19380;1
11475;14025;20145;9435;5355;18615;0;0;44625;0;0;24480;1
15045;15810;15045;13005;7395;13260;0;0;72165;0;0;41310;1
13515;14280;15810;14280;7395;13005;0;0;69870;0;0;42075;1
13770;16065;16320;12495;8160;13005;0;0;70380;0;0;42075;1
12240;15300;16320;12240;7650;13260;0;0;71910;0;0;42840;1
13260;17595;16320;12495;7140;13515;0;0;73185;0;0;44370;1
6885;16320;19380;8925;5355;11220;0;0;35955;0;0;23205;1
8415;11475;21420;3825;10200;17340;0;0;25245;0;0;13005;1
0;13005;22440;0;13515;15045;0;0;6120;0;0;1530;1
0;13515;21420;0;13515;8160;0;0;6375;0;0;1785;1
0;11985;20400;0;13770;7650;0;0;6885;0;0;1785;1
4080;14280;19125;0;14280;4080;0;0;0;0;0;0;1
4845;13770;21420;0;13260;7395;0;0;8160;0;0;2040;1
0;13515;20145;0;14025;11730;0;0;3315;0;0;0;1
0;13005;20910;0;14025;13260;0;0;3315;0;0;0;1
0;13005;20910;0;15300;6630;0;0;0;0;0;0;1
0;13515;22440;0;14790;10455;0;0;8670;0;0;2295;1
0;11985;21930;0;15045;9435;0;0;3315;0;0;0;1
0;14025;18615;0;15300;10710;0;0;0;0;0;0;1
0;13260;20910;0;14280;10710;0;0;0;0;0;0;1
0;12750;20655;0;14790;14025;0;0;3315;0;0;255;1
0;12495;19890;0;14790;7140;0;0;3570;0;0;255;1
0;13005;19380;0;14535;10455;0;0;765;0;0;0;1
0;12495;22440;0;14535;8160;0;0;1275;0;0;0;1
0;12495;22185;0;14280;10455;0;0;1275;0;0;0;1
0;12750;22695;0;14790;10200;0;0;1275;0;0;0;1
5355;13005;22440;0;14535;13770;0;0;5610;0;0;255;1
11475;11985;22950;3315;6630;9945;0;0;33660;0;0;14790;1
10200;12750;24225;1275;11475;15810;0;0;18615;0;0;5865;1
2040;12750;22185;1785;12240;15300;0;0;16830;0;0;7905;1
9180;14535;21675;3570;7395;11985;0;0;33405;0;0;16065;1
5610;12495;22185;1785;11730;16830;0;0;17850;0;0;7650;1
0;11220;20910;0;15045;7650;0;0;5610;0;0;1530;1
0;13260;21165;0;14535;10710;0;0;10965;0;0;4590;1
0;13770;21420;0;14790;10710;0;0;10710;0;0;4590;1
5610;12750;21420;3060;11985;10455;0;0;23715;0;0;13260;1
8415;11985;21420;3570;6885;10710;0;0;31875;0;0;16830;1
8160;12495;22695;3570;6885;13005;0;0;31875;0;0;17595;1
11985;11220;23460;6120;6375;11730;0;0;41310;0;0;19635;1
12240;11220;21930;6630;7395;12750;0;0;51000;0;0;24735;1
11220;13005;23205;3060;10710;10710;0;0;32385;0;0;15045;1
10710;12750;22440;3315;9945;9435;0;0;31620;0;0;15045;1
11730;14790;22695;3570;6630;14790;0;0;33150;0;0;15045;1
12240;11730;21675;3315;7140;9435;0;0;34680;0;0;13770;1
12240;11475;21675;6630;6885;11220;0;0;50745;0;0;24735;1
12240;11220;22185;6885;8160;12240;0;0;50745;0;0;24990;1
10200;10710;22695;5355;6120;14790;0;0;41055;0;0;19635;1
10455;10965;22440;6885;5865;10710;0;0;51510;0;0;24225;1
8925;13005;22440;5865;6375;10200;0;0;41055;0;0;20145;1
4080;14535;23460;0;13770;11730;0;0;11475;0;0;3315;1
6120;12495;22185;2805;9945;14790;0;0;23715;0;0;12495;1
