0;46920;51510;255;35190;27285;1
0;47175;51255;1275;35445;26775;1
0;47175;51765;1020;35445;26775;1
18870;55335;57120;2040;36465;28305;1
0;50745;54315;1530;48705;29070;1
18870;50745;50235;255;42585;27540;1
18105;50745;49980;2040;41565;27540;1
18615;50745;49470;255;41310;28050;1
18870;54825;55845;1275;39780;28305;1
19125;51000;52530;510;48195;28560;1
19380;49215;72930;765;48705;40800;1
0;48705;56865;9945;38250;28050;1
0;40290;56610;8670;44880;30600;1
0;36720;51255;15555;62475;27795;1
0;45900;52020;16065;45645;28560;1
0;43350;66555;19380;41310;46410;1
0;39525;64005;20655;38250;42585;1
7395;34425;53550;20910;28560;53295;1
0;27795;64005;19635;34170;35445;1
1020;26010;57630;18615;26775;46155;1
0;24990;62730;19380;27540;44625;1
0;23205;63750;17850;20910;45390;1
0;23460;25245;19125;34935;31620;1
1020;21165;50235;28050;15045;55590;1
0;21930;59925;18360;16575;44370;1
510;21165;48960;30855;15045;54315;1
0;23460;25500;19890;34425;26775;1
0;23970;64005;17595;23715;44625;1
0;23970;44880;19125;35445;27285;1
0;27285;47430;19380;39270;27795;1
0;32130;55845;20655;30855;43350;1
0;32640;66555;19635;37995;46920;1
1530;45390;61965;20400;38760;48195;1
0;36465;53550;8160;45900;26010;1
0;35955;57375;8415;42585;19380;1
19635;41565;57630;1275;41820;27285;1
19890;49725;52020;2040;37230;26265;1
18615;50745;51000;255;35445;27795;1
19125;53040;55845;1530;31110;25755;1
18615;47940;49470;255;39525;26520;1
18870;47940;49470;510;37995;27540;1
19890;47685;48960;765;38505;27540;1
18615;53805;55335;1275;28050;27030;1
19125;47685;51000;2295;38250;27285;1
18105;50745;51765;255;25245;27030;1
18105;48705;50235;0;23460;26775;1
18105;46920;48705;0;24225;28050;1
16320;47685;69615;0;24735;37485;1
20400;50235;50745;0;23715;24990;1
19125;50745;50745;0;20910;25245;1
17850;50745;49725;255;23205;25245;1
19380;50745;50235;0;22950;24735;1
19890;50745;50235;1020;22440;25245;1
18615;50745;51255;255;22185;25245;1
19635;50745;50235;0;21930;25245;1
19380;50745;49980;765;23970;27030;1
18870;46410;55335;510;27285;25500;1
17595;49215;47175;255;36465;26775;1
20400;41055;56100;1275;31110;25755;1
19125;39270;54825;1275;30600;24480;1
18615;39780;56610;1020;32130;25500;1
19380;41310;55845;510;36975;26010;1
10455;41310;55335;1275;39270;27795;1
0;43860;52530;255;37485;25755;1
0;41310;52785;9180;41820;26520;1
0;40800;56355;9435;41055;27285;1
0;35700;56610;8925;38505;24480;1
255;32130;31620;8160;29580;19635;1
0;35955;56610;8160;39270;24480;1
0;34170;55335;10455;42330;26010;1
0;30600;54060;10710;40545;24735;1
0;32385;56100;16065;44115;27285;1
0;36975;54570;16065;45645;27285;1
0;36210;54060;15555;46155;28305;1
0;38250;55335;10200;45135;27285;1
0;36720;56355;16065;47175;28815;1
0;43860;54825;15810;62475;28815;1
0;38505;55335;16065;46410;22695;1
0;39015;56610;16065;48195;28560;1
0;48195;49725;21420;48450;28815;1
0;49215;55080;10455;49725;30600;1
0;47685;47685;21420;46410;28560;1
0;42075;56610;10455;47430;27795;1
0;48960;60180;15555;54825;30090;1
2040;47940;56865;19635;52785;30345;1
14790;44880;47175;19125;43095;30090;1
7650;48960;48450;16065;48195;28305;1
18105;47430;50745;20655;44625;33150;1
16320;46155;44880;15810;45645;30600;1
15045;47430;47685;17340;44370;30090;1
16830;43605;46410;19890;40290;31110;1
9435;50745;51255;20400;47940;28560;1
9690;46410;47685;19380;44880;29580;1
13260;45900;53805;19890;43860;34425;1
10710;46410;69360;20655;43095;41565;1
0;50745;51765;16065;69615;28560;1
0;44370;54060;20400;48195;27540;1
0;45645;56355;21420;47685;30345;1
0;39780;57120;16065;46665;27540;1
0;40800;58395;19890;46920;28050;1
