510;32640;69615;11220;32385;74715;1
1020;33405;71400;11730;33405;76755;1
1020;32640;69360;10965;32640;80070;1
1020;32640;68850;11475;32385;80325;1
1020;32640;69105;11475;32385;81090;1
1530;32895;60690;11730;31875;80835;1
1020;32640;70125;11475;31875;81090;1
0;33405;78285;9945;32640;83640;1
1275;32895;60435;11730;32130;81090;1
1785;32895;68085;11220;32385;82365;1
1275;32640;62220;11475;32130;80580;1
5610;32385;50490;11730;32385;73950;1
5355;31875;50490;17085;31875;73440;1
5100;31875;49470;20145;30345;66300;1
5100;32130;58905;17595;31620;73440;1
6885;31875;48450;18105;31875;66555;1
5100;32640;60690;17595;37485;73695;1
6120;32640;60945;16575;32385;74460;1
4590;42840;53040;20655;30345;67830;1
5865;32130;50490;17595;31365;72165;1
4590;32130;58905;16830;37230;72165;1
1275;32895;69615;11475;32130;83640;1
2040;33660;73185;11730;33150;82875;1
5610;32385;55080;20145;31110;67320;1
1020;33405;72165;11220;32640;84915;1
1530;33405;71145;11730;32895;83640;1
6375;32895;61200;17085;31875;75225;1
1020;33405;72420;11220;32895;77010;1
1020;33405;72675;11475;32895;83640;1
1275;33405;72675;11730;32895;83640;1
765;33405;72420;11475;32895;84150;1
765;32640;70125;10965;32130;83640;1
4590;32130;55845;19125;31365;67575;1
4080;32640;61200;19380;38250;75735;1
5610;32895;60945;16065;31875;74970;1
4590;32640;60945;11220;32385;74970;1
1020;33150;67830;11220;32385;82875;1
1020;33405;71910;11730;32895;83895;1
0;34935;80325;10965;34935;83130;1
765;33405;71910;11220;32640;84915;1
765;33405;72420;11220;32895;84660;1
255;33405;73185;11475;32895;83895;1
4590;33150;61455;16065;31875;75735;1
5610;32895;61455;11730;31875;74460;1
1020;32640;67575;11475;32130;80835;1
0;33405;77520;11220;32895;82620;1
0;33405;76500;11730;32895;84660;1
510;32895;73185;11730;39015;82875;1
4335;32130;60180;11730;37740;74970;1
510;32640;70125;10965;37995;83130;1
0;34935;80580;11220;34680;87720;1
5100;33405;62475;16830;32640;76755;1
1020;34935;79050;11730;34425;85425;1
0;34935;80580;11730;34170;87975;1
0;34170;79305;11475;33660;85680;1
1020;33405;73185;10965;32895;81600;1
1530;33660;70890;11220;33150;80580;1
5865;31875;53805;15300;36465;72675;1
25245;13005;22950;4845;56355;32895;1
7905;33405;58395;12240;35190;78795;1
1275;34170;72165;11475;36210;86190;1
1020;33405;67320;12240;33660;85425;1
0;34425;70125;11475;34170;90525;1
1020;33405;67575;12240;33915;85935;1
0;35700;73695;11475;38250;92310;1
0;35700;82620;10200;37485;92820;1
1530;33150;63240;12750;32130;82875;1
765;32640;68595;13260;31875;84405;1
0;34170;81090;11730;33915;85935;1
1020;33405;75480;11730;33150;85680;1
765;33405;74970;11220;33150;85170;1
1020;32640;73950;11730;31875;85425;1
4845;43350;63750;16320;33150;80835;1
765;34170;77265;11730;33405;89760;1
0;34935;82110;11220;34170;84150;1
765;33405;73695;11730;33150;87975;1
0;34935;68340;11730;34170;91800;1
26265;12750;22950;5355;61455;34170;1
765;34170;73695;11730;39525;88740;1
2295;34170;77520;11475;33405;87465;1
2550;34170;78285;11475;33660;80070;1
7395;32895;56865;20145;31875;72930;1
2550;33405;73185;11730;33405;87975;1
0;34935;83640;10965;34425;83385;1
0;34935;82875;11730;34935;89505;1
2805;33405;76245;11730;32640;85935;1
2040;33405;71655;11730;32640;85935;1
6375;32640;60180;16830;38505;75735;1
6885;33405;61710;16575;32895;76755;1
5100;34425;64515;17850;33660;79815;1
4590;32640;62475;17850;33150;77265;1
1020;34170;73950;10965;33915;86955;1
0;34170;80835;11730;33660;80580;1
0;34170;65280;11475;33915;89250;1
5355;32640;60690;17595;32385;76245;1
26010;13005;18360;3315;56355;53805;1
765;33405;71400;11730;33150;85425;1
4590;32640;61455;15810;32385;77520;1
1020;33405;74970;11475;33150;83895;1
0;34935;82620;10965;34425;89505;1
