0;4080;2040;6885;0;12750;1
0;3570;2295;5865;4590;11730;1
0;4080;0;6885;0;15300;1
0;3570;0;5865;3060;17085;1
2040;4080;0;5865;0;13770;1
1785;3570;2295;5610;0;16575;1
2040;4080;0;5865;0;13515;1
2040;4080;0;5865;0;13515;1
0;4080;0;5100;0;13515;1
0;4080;0;6375;3060;16830;1
0;6375;0;6375;2805;16830;1
0;6630;0;5355;0;14025;1
0;3570;0;5865;0;14535;1
0;4080;4845;6630;0;17340;1
0;4080;2040;6375;9690;15045;1
0;4080;2040;6885;0;15045;1
0;4080;0;6630;0;14790;1
2040;4080;2295;6120;0;13770;1
0;4080;2040;6630;4335;18615;1
2040;4080;2805;5865;0;14280;1
0;3570;2805;5610;2805;16830;1
0;3570;2805;5865;3315;15555;1
0;3570;2550;5865;2805;16065;1
0;3570;4590;5610;3570;15810;1
0;3570;0;5355;3315;15810;1
0;4080;2040;6630;0;15045;1
0;4080;2805;6630;0;16830;1
0;4080;0;6120;0;18615;1
0;3570;2805;5355;2805;16320;1
0;3570;0;5610;3315;14280;1
0;4080;3060;6375;4590;16830;1
0;4080;3060;6375;5100;14790;1
0;4080;3060;6630;5100;16065;1
0;3570;2805;5610;4335;15555;1
0;5610;2550;6375;4335;14025;1
0;4080;5100;6120;4845;17850;1
0;8670;3060;5865;4080;13260;1
0;8160;3060;6120;2805;12240;1
0;6120;5100;6375;3060;13005;1
0;5355;4590;6120;4335;13260;1
0;3570;1785;6120;4080;12240;1
0;3570;2550;5865;2805;16065;1
0;3570;2295;6120;2805;17085;1
0;5610;1785;6375;2550;12750;1
0;4080;2805;6375;3060;13515;1
0;3570;2550;5865;2550;12240;1
0;3570;1785;6375;4590;14280;1
0;4080;3315;6375;3060;18105;1
2295;2295;2295;2295;12750;11475;1
0;6630;2805;6375;3060;18105;1
0;4080;2805;6120;3315;15045;1
0;4080;0;6630;5100;14025;1
0;3570;4590;6120;2550;13005;1
0;3570;2295;5610;3060;15045;1
0;3570;0;6120;2805;14025;1
0;3570;2550;6120;2805;13770;1
0;8415;1785;5865;2550;12750;1
0;7395;0;6375;5610;19125;1
0;6120;3060;6375;4845;17595;1
0;3570;4335;5610;0;14790;1
0;3570;0;5865;4590;14025;1
0;6120;2040;6120;3315;17595;1
0;5865;3315;6120;3315;17340;1
0;4080;0;6120;3315;15555;1
0;8925;4845;6630;5100;15555;1
0;3570;1785;6120;3060;12495;1
0;4080;2040;7140;5355;16830;1
0;4080;2040;6630;6120;18870;1
2040;4080;0;6630;6375;19890;1
0;4080;0;6375;0;14790;1
0;7140;2040;6630;5355;19890;1
0;5865;2805;6375;3825;18360;1
2040;4080;2550;6375;5865;19890;1
0;4080;0;6120;5865;16320;1
0;7395;2805;6630;4080;18105;1
0;4080;0;6120;3825;17340;1
0;4080;2040;6885;3060;15555;1
0;3570;1785;6120;2295;8415;1
0;4080;0;6375;0;19125;1
0;5865;2040;6885;3060;14535;1
0;3570;0;5865;3060;15300;1
0;3570;1785;6120;3570;11475;1
0;4080;2040;6885;4080;13515;1
0;4080;2040;6375;4590;12750;1
0;5100;0;5865;3060;16065;1
0;5355;0;6120;2295;12240;1
0;3570;0;6120;3315;12750;1
0;4080;0;6885;3825;12240;1
0;4080;2040;6630;4335;16830;1
0;4080;2550;7905;0;13770;1
0;4080;0;6630;4080;16575;1
4080;4080;0;5865;2040;16320;1
0;3570;1785;5355;2805;16830;1
1785;3570;0;5355;0;18870;1
0;5355;1785;5610;2295;12495;1
0;3570;0;5610;5610;18105;1
1785;3570;2805;5355;5610;17850;1
0;5865;0;6375;5865;18360;1
2040;4080;0;5865;2040;15300;1
2040;4080;2040;5865;2295;15555;1
