4080;4080;19890;0;0;11220;0;0;32895;0;0;2805;-1
0;0;21930;0;0;11730;0;0;30855;0;0;2040;-1
0;0;17595;0;0;12495;0;0;30090;0;0;3060;-1
0;0;22185;0;0;16320;0;0;33915;0;0;4080;-1
0;0;20655;0;0;13515;0;0;33150;0;0;4335;-1
0;0;20910;0;0;15555;0;0;32895;0;0;2805;-1
0;0;22695;0;0;13770;0;0;32130;0;0;3315;-1
0;0;17850;0;0;14280;0;0;27540;0;0;3570;-1
0;0;22185;0;0;16320;0;0;31365;0;0;4335;-1
0;0;21165;0;0;18870;0;0;31110;0;0;4080;-1
0;0;23715;0;0;18360;0;0;31365;0;0;5100;-1
4080;4080;23970;0;0;16065;0;0;33150;0;0;5100;-1
0;0;21165;0;0;17085;0;0;31110;0;0;4845;-1
0;0;23205;0;0;17595;0;0;30855;0;0;4335;-1
0;0;23715;0;0;15810;0;0;30600;0;0;3825;-1
0;0;21165;0;0;17340;0;0;26520;0;0;3825;-1
0;0;21165;0;0;17340;0;0;31620;0;0;3315;-1
0;0;19890;0;0;19380;0;0;31110;0;0;3060;-1
0;0;22695;0;0;18870;0;0;31875;0;0;4590;-1
0;0;20145;0;0;12750;0;0;27285;0;0;2550;-1
4080;4080;23205;0;0;15810;0;0;27795;0;0;2805;-1
0;0;19125;0;0;11985;0;0;26775;0;0;2805;-1
4080;4080;19890;0;0;16830;0;0;29070;0;0;2550;-1
4080;4080;18105;0;0;13515;0;0;28815;0;0;3060;-1
4080;4080;21930;0;0;15300;0;0;27030;0;0;3060;-1
4080;4080;21420;0;0;14280;0;0;27285;0;0;3060;-1
4080;4080;18105;0;0;13515;0;0;27795;0;0;1785;-1
4080;4080;21675;0;0;13005;0;0;22440;0;0;2550;-1
4080;4080;17085;0;0;13005;0;0;23460;0;0;3060;-1
4080;4080;17340;0;0;14280;0;0;28305;0;0;2040;-1
4080;4080;20910;0;0;16575;0;0;31875;0;0;4335;-1
4080;4080;20400;0;0;12750;0;0;30345;0;0;2295;-1
4080;4080;18615;0;0;12495;0;0;22950;0;0;2550;-1
0;0;18360;0;0;13260;0;0;28560;0;0;2295;-1
0;0;20910;0;0;12495;0;0;27795;0;0;1785;-1
0;0;17850;0;0;11985;0;0;23970;0;0;1275;-1
0;0;20145;0;0;12750;0;0;24225;0;0;1530;-1
0;0;16320;0;0;14535;0;0;24990;0;0;1530;-1
0;0;19635;0;0;11475;0;0;28050;0;0;1785;-1
0;0;16830;0;0;12495;0;0;30855;0;0;2805;-1
4080;4080;21165;0;0;12750;0;0;38505;0;0;3825;-1
4080;4080;25245;0;0;11730;0;0;40545;0;0;2550;-1
4080;4080;20400;0;0;9180;0;0;35700;0;0;1530;-1
4080;4080;21165;0;0;8415;0;0;35445;0;0;765;-1
4080;4080;23205;0;0;12240;0;0;28305;0;0;1785;-1
4080;4080;21930;0;0;11475;0;0;28305;0;0;2040;-1
4080;4080;22695;0;0;11475;0;0;35190;0;0;1020;-1
4080;4080;22950;0;0;11985;0;0;29070;0;0;1530;-1
4080;4080;25500;0;0;10965;0;0;28815;0;0;2295;-1
4080;4080;22695;0;0;11730;0;0;35700;0;0;2040;-1
4080;4080;22695;0;0;12750;0;0;34425;0;0;2805;-1
4080;4080;20400;0;0;11220;0;0;35445;0;0;2295;-1
4080;4080;24225;0;0;15300;0;0;41055;0;0;3570;-1
4080;4080;28560;0;0;17085;0;0;47940;0;0;5100;-1
4080;4080;26520;0;0;14790;0;0;35955;0;0;3570;-1
4080;4080;30855;0;0;18615;0;0;47430;0;0;11220;-1
0;0;31620;0;0;24990;0;0;48450;0;0;15810;-1
0;0;23205;0;0;20910;0;0;46920;0;0;12240;-1
0;0;31365;0;0;27285;0;0;50745;0;0;13005;-1
4080;4080;32385;0;0;17340;0;0;47685;0;0;9180;-1
4080;4080;28305;0;0;20400;0;0;46920;0;0;9945;-1
0;0;25500;0;0;19125;0;0;46410;0;0;11220;-1
0;0;29070;0;0;20400;0;0;45900;0;0;11220;-1
0;0;31110;0;0;26775;0;0;51000;0;0;17085;-1
4080;4080;30090;0;0;19380;0;0;46920;0;0;10455;-1
4080;4080;28050;0;0;20145;0;0;46920;0;0;10710;-1
0;0;26265;0;0;21420;0;0;44880;0;0;10965;-1
0;0;26265;0;0;28815;0;0;49980;0;0;17595;-1
0;0;27540;0;0;27795;0;0;47685;0;0;17595;-1
0;0;30090;0;0;22185;0;0;46410;0;0;12240;-1
0;0;27285;0;0;22950;0;0;47175;0;0;12750;-1
0;0;28305;0;0;19380;0;0;47175;0;0;10965;-1
0;0;28305;0;0;22185;0;0;54315;0;0;15555;-1
0;0;30855;0;0;27795;0;0;54825;0;0;16575;-1
0;0;29325;0;0;26775;0;0;54825;0;0;16065;-1
0;0;31875;0;0;23715;0;0;55845;0;0;16575;-1
0;0;32130;0;0;25500;0;0;57375;0;0;15555;-1
0;0;28305;0;0;22695;0;0;49725;0;0;11730;-1
0;0;31365;0;0;22695;0;0;48450;0;0;11730;-1
0;0;31110;0;0;17850;0;0;44370;0;0;7650;-1
0;0;28815;0;0;18870;0;0;48960;0;0;13005;-1
0;0;28560;0;0;24225;0;0;54570;0;0;14280;-1
0;0;29070;0;0;21165;0;0;51255;0;0;12495;-1
