0;8670;37740;4080;4590;38250;0;0;6375;0;0;2295;-1
0;10710;33660;0;3060;34425;0;0;11985;0;0;2805;-1
0;11730;32640;0;3060;36465;0;0;12495;0;0;3060;-1
0;14790;36465;0;3060;36975;0;0;16320;0;0;5610;-1
0;11475;35955;0;3825;37485;0;0;10710;0;0;4080;-1
0;11475;36465;0;3825;40545;0;0;10200;0;0;3570;-1
0;11985;39015;0;3570;36720;0;0;10710;0;0;4080;-1
0;14535;37740;0;2550;43605;0;0;16320;0;0;5355;-1
0;12750;33915;0;4080;42840;0;0;17340;0;0;5100;-1
0;10965;35700;0;2805;39525;0;0;10455;0;0;3060;-1
0;17595;35190;0;3060;40800;0;0;17595;0;0;5355;-1
0;11730;35445;0;2805;37485;0;0;9690;0;0;3060;-1
0;14025;37485;0;3315;37485;0;0;10965;0;0;3315;-1
0;14790;35700;0;3060;33405;0;0;21675;0;0;2805;-1
0;14280;37740;0;1530;42330;0;0;16065;0;0;3825;-1
0;14280;34170;0;1785;39270;0;0;16320;0;0;3825;-1
0;15300;42075;0;1785;43095;0;0;15810;0;0;4335;-1
0;16575;37740;0;2805;39780;0;0;15300;0;0;4080;-1
0;9690;39780;0;2805;36210;0;0;7905;0;0;2295;-1
0;16065;39780;0;3825;36975;0;0;13770;0;0;4590;-1
0;14535;36210;0;3825;37230;0;0;12750;0;0;4080;-1
0;15045;32895;0;4080;43350;0;0;19125;0;0;6375;-1
0;10200;37230;0;3825;42585;0;0;12495;0;0;4080;-1
0;12240;31365;0;3825;44115;0;0;18870;0;0;6375;-1
0;9945;34170;0;2805;39015;0;0;7905;0;0;2550;-1
0;13515;42330;0;1275;37740;0;0;13770;0;0;3570;-1
0;18360;33915;0;3060;39780;0;0;19635;0;0;6120;-1
0;14790;39270;0;2805;37995;0;0;13515;0;0;4080;-1
0;14790;36720;0;2805;35700;0;0;14790;0;0;4335;-1
0;15045;37995;0;2805;35955;0;0;12495;0;0;4335;-1
0;11475;34935;0;3060;37230;0;0;12240;0;0;4590;-1
0;14790;41820;0;2295;35190;0;0;10200;0;0;3060;-1
0;15810;36465;0;2040;33660;0;0;14025;0;0;4590;-1
0;14025;35955;0;1275;35445;0;0;9690;0;0;2040;-1
0;13770;35700;0;2805;34935;0;0;9690;0;0;3060;-1
0;11475;35445;0;1785;35955;0;0;14280;0;0;1530;-1
0;13260;37485;0;3060;33405;0;0;9435;0;0;1785;-1
0;10455;39780;0;3060;36210;0;0;9435;0;0;3060;-1
0;11220;36210;0;7905;36975;0;0;8925;0;0;3315;-1
0;9435;35190;0;2805;36720;0;0;9180;0;0;2805;-1
0;13515;32895;0;1530;34935;0;0;8160;0;0;2040;-1
0;12495;36465;0;2040;36465;0;0;8925;0;0;1530;-1
0;14280;37230;0;1785;37740;0;0;14025;0;0;3570;-1
