4590;21165;22950;4080;22440;23205;0;81090;113220;0;0;10710;1
5355;14790;24990;4335;19380;25755;0;80580;117810;0;255;14025;1
5610;16320;23715;5100;13260;26520;0;80070;116535;0;0;16830;1
0;19635;26265;4080;18615;22950;0;86190;112455;0;0;15045;1
4080;17340;24990;4080;16320;23715;0;69615;104040;0;0;12240;1
3570;20655;24735;0;14535;21165;0;92055;111180;0;0;10200;1
0;19380;19380;4080;16065;23460;0;77010;95370;0;0;9435;1
0;18870;21675;4080;15045;20400;0;80835;98175;0;0;11730;1
0;20145;24225;4080;18105;22950;0;92820;117555;0;255;12495;1
0;21420;18360;4080;13770;21930;0;38760;112455;0;0;8670;1
0;14535;21420;4080;19125;22950;0;87465;114240;0;0;9690;1
2295;19380;22950;4080;18360;23970;0;92310;100215;0;255;11220;1
1020;20910;25245;4080;15045;23460;0;95880;101490;0;0;10965;1
2550;22440;26520;4080;16575;21930;0;95880;118320;0;255;10200;1
2295;19125;23715;4080;15300;23460;0;78285;98940;0;255;10200;1
2550;18870;24480;4080;18105;22695;0;80835;109395;0;0;10710;1
1785;16575;22695;4335;16320;22950;0;86190;106335;0;0;10455;1
1275;19125;26010;4335;14025;26265;0;75735;108630;0;0;9435;1
1275;16320;23970;4080;17595;21420;0;87465;95625;0;0;9690;1
1275;19380;24990;4080;15810;25245;0;89250;97920;0;0;9945;1
1530;19635;23970;4080;18360;25755;0;79050;107355;0;0;9945;1
1530;20145;25245;4590;15045;25500;0;81345;112200;0;0;9435;1
0;19125;25755;4080;14790;21930;0;91800;113475;0;0;9435;1
1530;18105;24480;4590;17850;24735;0;87465;103020;0;0;14025;1
1530;20655;26520;5355;19125;22695;0;91035;115005;0;0;10710;1
1530;19380;27030;4590;17595;23715;0;90525;114750;0;0;12495;1
1530;17850;27795;4080;17340;25500;0;90270;114750;0;0;10965;1
1530;18105;24990;4080;15300;23970;0;96135;103530;0;0;8925;1
1530;21165;24990;4080;20145;28560;0;80325;100980;0;255;13005;1
1530;19380;27285;4080;19635;27285;0;77775;116025;0;0;8670;1
1785;18615;25755;4080;21165;27285;0;79815;101235;0;0;10965;1
1530;18615;25755;4080;17850;25755;0;90780;101490;0;0;8415;1
1785;17850;24990;4080;21420;25755;0;89250;99705;0;0;12495;1
1530;19635;23205;4080;19890;25755;0;78540;105315;0;0;9945;1
1785;15810;23715;4080;19635;25500;0;80325;100725;0;0;10200;1
4845;14790;27795;4590;18615;23715;0;81090;104805;0;0;11475;1
2040;21165;22950;4080;18105;22440;0;85425;102000;0;0;8160;1
1530;20400;23460;4080;17595;24735;0;87210;102765;0;255;13770;1
4845;16320;26265;4080;18360;21420;0;95115;111690;0;255;15810;1
5610;19380;26775;4080;18360;23205;0;81345;111945;0;0;12495;1
5610;20655;26775;4080;19890;22950;0;95115;103275;0;0;13260;1
1785;20910;24990;4080;17340;22440;0;78030;110160;0;0;203845;1
1530;22185;22950;4080;17085;23205;0;95880;105825;0;0;207925;1
1530;21165;23460;4080;14025;23205;0;90015;106080;0;0;10455;1
1785;20655;22185;4080;19125;24480;0;89760;113985;0;255;10455;1
5610;19890;22950;4080;19635;26520;0;88230;118065;0;0;12240;1
5865;20145;22695;4080;23970;24480;0;95625;111690;0;0;14535;1
6120;19380;22185;4335;22440;22950;0;81600;116025;0;0;15555;1
0;22695;17595;4080;22440;20145;0;57630;110925;0;0;17340;1
7650;16830;23715;4845;21420;29070;2040;84150;117045;0;510;14280;1
5865;17850;20910;5865;19890;19125;1275;97920;119085;0;510;15555;1
8670;17850;19380;6885;19380;19125;5610;106590;125715;0;765;15810;1
6375;18870;21675;6630;22185;21675;3060;100215;119595;0;1275;20400;1
6885;18105;20655;6630;19635;19890;2550;102765;122910;0;1785;18615;1
6120;16830;17085;5100;19635;19890;765;97155;117045;0;2040;212005;1
5865;16575;20655;5100;20145;23970;1275;97155;117810;0;1785;211695;1
7395;17850;22440;7140;20655;19380;4335;103275;122910;0;1785;20145;1
7140;17340;22185;7395;21675;20400;5100;96390;116280;0;2805;203745;1
9180;18360;21930;7905;19125;18360;7395;107100;126480;0;765;15810;1
7905;19635;20910;8415;19890;22440;4335;102765;122910;0;510;17850;1
7905;18870;20910;8415;19635;22440;4845;104550;124185;0;2040;207925;1
8415;18615;24480;8415;19890;19890;5865;98685;125970;0;1020;16830;1
8160;19380;21675;5610;20145;16065;4080;93330;122400;0;1020;19125;1
6120;16320;21930;5865;21420;21165;1275;93840;114495;0;1785;207925;1
6885;17085;22950;8670;23715;22440;6630;89760;117555;0;1530;21420;1
4590;14535;16830;5100;20400;23715;0;94860;114240;0;1530;215930;1
6120;15810;19380;6120;21420;21930;2040;93330;113220;0;2295;22950;1
