8160;14025;7905;0;13770;20655;0;24990;79560;0;255;7395;1
8160;14280;12750;0;9690;20910;0;19125;79560;0;510;5865;1
8160;15300;9690;0;10200;21930;0;18870;80070;0;255;4845;1
4080;15555;11730;0;10965;22440;0;18615;80580;0;255;5610;1
4080;11985;9690;0;8670;20145;0;10455;67065;0;0;3060;1
4080;16065;8415;0;12495;20400;0;21165;85170;0;255;4845;1
4080;17850;11730;0;13770;19890;0;36720;96390;0;0;5355;1
4080;13515;8415;0;16320;16065;0;37995;92055;0;255;182205;1
4080;21420;16320;0;14535;12495;0;70125;108375;0;2550;183345;1
4080;22695;11220;0;13515;9435;0;63240;103785;0;3060;170425;1
8160;24735;16575;0;11730;8160;0;67830;107100;0;4590;166705;1
4080;21675;11475;0;11730;5865;0;70380;112455;0;2040;182205;1
4080;27540;16065;0;11985;6630;0;79305;121125;0;1530;182825;1
7650;20910;14790;0;13260;8415;0;72165;105060;0;3825;168410;1
4080;21165;16065;0;15810;8160;0;78795;104805;0;5865;167325;1
8160;21165;13515;0;12495;7905;0;60690;100980;0;5355;168255;1
4080;21165;14280;0;10965;9435;0;68340;106080;0;2295;179825;1
4080;23970;14535;0;11985;15300;0;78540;112200;0;2295;183090;1
4080;21675;11220;0;10200;11730;0;64260;110670;0;2295;18105;1
4080;22440;14535;0;13260;13260;0;88485;114750;0;2550;183345;1
4080;22185;14790;0;11220;11220;0;79050;113220;0;2295;183090;1
4080;22695;13515;0;11475;10710;0;79305;112965;0;2295;183090;1
4335;22695;16320;0;14280;10710;0;78540;111180;0;3825;183090;1
4080;22950;16065;0;9690;10455;0;80070;113730;0;2295;181120;1
4080;24480;19125;0;12750;9690;0;78030;112965;0;3315;183090;1
4080;21675;14280;0;11220;6375;0;62475;109140;0;1275;17085;1
4080;21420;11220;0;13005;10455;0;65280;105060;0;2805;181220;1
4080;23205;19635;0;12495;8415;0;84405;116025;0;2295;181740;1
4080;21165;14535;0;12750;8160;0;74970;104805;0;4845;168720;1
4335;26010;19635;0;12240;9690;0;85170;115770;0;3060;182515;1
5355;22185;18615;0;12240;9435;0;80070;114495;0;3570;183345;1
4080;20145;20655;0;13005;11220;0;75225;112200;0;4080;182205;1
4080;19380;20145;0;12750;9690;0;75225;109650;0;4845;167945;1
8160;22185;16575;0;12750;6375;0;68340;101490;0;3570;171665;1
8160;23205;20400;0;12495;13515;0;79305;113730;0;3825;183345;1
8160;20145;14790;0;13515;21165;0;76245;104805;0;3825;169340;1
4080;21420;10965;0;13005;11475;0;55590;103275;0;2805;22440;1
4080;22950;13005;0;14025;15555;0;68595;105060;0;5100;168565;1
4335;22695;17595;0;18105;15300;0;70380;104040;0;8670;164225;1
4080;20145;11730;0;13005;15810;0;46920;95880;0;6120;199155;1
4080;19125;10455;0;11730;15555;0;49470;96900;0;6375;199155;1
4080;18360;12750;0;10455;14535;0;65535;104550;0;3315;180600;1
8160;15045;12495;0;11220;13005;0;52275;100215;0;3060;195685;1
8160;15300;12495;0;11985;14535;0;49980;97155;0;5865;195330;1
8160;17850;13005;0;11985;14535;0;49980;97155;0;5355;199155;1
8160;20910;20655;0;13515;10455;0;71400;104295;0;8160;164845;1
12240;22950;15810;0;12240;9435;0;66300;108375;0;3315;178740;1
8160;19890;12750;0;14535;10455;0;54315;97920;0;8415;174555;1
4080;20145;13260;0;13260;9180;0;59925;102000;0;6630;177965;1
4080;18360;13515;0;14790;10710;0;59670;98175;0;8670;176570;1
12240;16575;16065;0;13260;4080;0;72675;104805;0;6885;167790;1
12240;21930;15045;0;11220;4080;0;80325;106335;0;7140;165620;1
12240;19380;14790;0;14790;5865;0;80070;107100;0;7650;165775;1
8160;20910;17595;0;17085;4080;0;70890;106080;0;7140;164535;1
4080;20655;13260;0;13260;6120;0;65025;102765;0;6375;175950;1
8160;21165;17850;0;13260;4080;0;83385;107355;0;5355;166705;1
4080;20400;17850;0;14535;4080;0;86700;111945;0;5100;167170;1
4080;21165;17085;0;13005;7140;0;76755;112965;0;4335;168100;1
4080;19635;18870;0;12495;9690;0;79050;115770;0;3060;183345;1
4080;22185;16320;0;13005;12495;0;74970;112710;0;4590;167015;1
4080;22950;18870;0;14025;11220;0;75990;112200;0;4845;166860;1
4080;22185;19635;0;13515;11985;0;85680;112965;0;4845;168565;1
4080;22695;18615;0;15810;11220;0;85680;112455;0;4335;167945;1
4080;23205;19635;0;13260;9690;0;82110;108885;0;6885;165155;1
4080;22440;19125;0;15555;13005;0;86445;113220;0;4590;168720;1
4080;20655;11475;0;13515;14790;0;64005;104805;0;3315;177500;1
4080;21930;16065;0;15045;5355;0;71145;110415;0;4335;170890;1
4080;18615;16065;0;15555;6375;0;68085;106335;0;7140;166085;1
4080;20910;18360;0;14025;10710;0;78795;112710;0;5355;179415;1
8160;22440;20400;0;14025;7650;0;83385;109140;0;8160;167945;1
8160;20145;21420;0;13515;10455;0;87465;114495;0;5100;180345;1
4080;21165;18870;0;13515;9435;0;75735;110160;0;6630;167480;1
8160;19890;20145;0;18105;10710;0;81345;110925;0;6120;165465;1
8160;20400;19380;0;13005;11730;0;81090;109650;0;5865;167170;1
4080;21165;17595;0;13005;15555;0;83130;116790;0;3570;183345;1
4080;19890;18870;0;15300;14280;0;82620;113985;0;5100;168410;1
4080;19380;18105;0;14280;15810;0;68340;108630;0;6375;168100;1
4080;19635;14535;0;14025;11730;0;88740;113985;0;5100;180190;1
4080;19635;16065;0;13770;15810;0;77010;108375;0;6375;167480;1
8670;24480;17850;0;13005;9690;0;89505;114750;0;5610;179570;1
9180;20400;19635;0;13770;17595;0;89250;117555;0;5355;180345;1
4080;18615;16320;0;14790;15555;0;78285;105315;0;8670;166860;1
8670;23715;20400;0;10710;17340;0;95370;120360;0;3825;183345;1
8670;20655;21420;0;12495;13770;0;89505;117045;0;4335;180810;1
4080;18105;18615;0;14025;10710;0;74715;111690;0;3570;174455;1
4080;20400;14790;0;14535;13770;0;77010;107355;0;5865;168410;1
4080;20400;17085;0;13770;14790;0;81090;113475;0;4080;170735;1
4080;22440;15555;0;13005;14025;0;85680;113475;0;5610;170115;1
4080;24735;14790;0;12750;11730;0;85680;113220;0;5355;170890;1
8160;20145;13260;0;11220;11475;0;76245;111435;0;3060;179105;1
4080;17850;12750;0;13005;12495;0;57375;105060;0;3060;191450;1
8160;13260;12750;0;13260;16830;0;79305;113475;0;3315;183445;1
8160;15555;12240;0;14025;12495;0;65535;108120;0;2550;20655;1
4080;13515;16575;0;11985;13260;0;68850;111945;0;1785;18105;1
4080;13260;14280;0;13770;13515;0;68850;112200;0;2550;17340;1
8160;18615;14535;0;15045;18360;0;79815;111435;0;3315;174145;1
4080;14025;13770;0;14025;18615;0;80325;112710;0;2805;183445;1
4080;15810;14280;0;14280;16575;0;69105;111945;0;2805;15045;1
4080;14280;14280;0;15045;13770;0;63240;103785;0;3315;177915;1
4080;13005;15300;0;17595;12750;0;72420;106590;0;4335;182325;1
